,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
44,0.6976783752441407,0.0018052101135253907,0.6232609905397886,0.665526819656953,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",22,0.7142857142857143,0.6985345429169574,0.6243093922651933,0.7630662020905923,0.8217270194986073,0.8671766342141863,0.226890756302521,0.17569444444444443,0.7267605633802817,0.8231622746185853,0.1469397244249685,0.0004025224648555046,0.2070646351259564,0.2514163006245219
45,0.17509374618530274,0.0011030197143554687,0.16917084028937118,0.1875644583380984,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",116,0.19505494505494506,0.16468946266573622,0.20165745856353592,0.267595818815331,0.1977715877437326,0.18636995827538247,0.10084033613445378,0.11944444444444445,0.14929577464788732,0.19972260748959778,0.04272574258838421,0.000736740423528195,0.03895312747016801,0.048410469530689074
46,0.30864248275756834,0.0010026454925537109,0.41958820255982193,0.4361520370627421,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",52,0.6593406593406593,0.6782972784368457,0.08839779005524862,0.10801393728222997,0.5988857938718662,0.674547983310153,0.5798319327731093,0.5486111111111112,0.16901408450704225,0.17128987517337033,0.14894840984904872,0.000448514247684179,0.2401394090913351,0.24736231150739799
47,0.4263740062713623,0.001003599166870117,0.6983861992209237,0.7442863785510749,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",11,0.7664835164835165,0.7662247034193999,0.6325966850828729,0.705226480836237,0.6768802228412256,0.7426981919332406,0.7282913165266106,0.7506944444444444,0.6873239436619718,0.7565880721220527,0.06678927073889662,0.0003170389682139878,0.04588546786390285,0.020985151976875643
48,0.3603683948516846,0.0010025978088378906,0.44741235392320533,0.47476252275933656,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",48,0.5137362637362637,0.5561758548499651,0.7430939226519337,0.8041811846689896,0.7409470752089137,0.7788595271210014,0.15406162464985995,0.14375,0.07605633802816901,0.09084604715672677,0.0734817015237925,0.0003171850167553505,0.28294131095629993,0.30482156222315154
49,0.4893780708312988,0.0010029792785644532,0.3728436282693378,0.4119767155733561,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",60,0.11263736263736264,0.12142358688066993,0.21823204419889503,0.2494773519163763,0.7827298050139275,0.8337969401947148,0.10644257703081232,0.08888888888888889,0.6507042253521127,0.7662968099861304,0.09874422964832916,0.000317261029454696,0.2853868120729851,0.3220832000393734
50,0.444368314743042,0.0012042999267578125,0.2888146911519199,0.29577906348881267,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",74,0.15934065934065933,0.12002791346824843,0.10497237569060773,0.09825783972125436,0.7799442896935933,0.8184979137691237,0.22408963585434175,0.2625,0.17746478873239438,0.1796116504854369,0.053615252531657366,0.00024524502257307123,0.2483420118700869,0.26748475131160065
51,0.49911108016967776,0.0008023738861083985,0.36616583194212576,0.3914409731534807,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",62,0.23626373626373626,0.2526168876482903,0.10220994475138122,0.10313588850174216,0.5710306406685237,0.6543810848400556,0.8207282913165266,0.8381944444444445,0.10422535211267606,0.108876560332871,0.09887904916480378,0.000401723479484559,0.28362305450943365,0.3003200833741656
52,0.5906055927276611,0.0010029792785644532,0.46243739565943237,0.5070854981822228,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",47,0.07142857142857142,0.0718771807397069,0.5276243093922652,0.6696864111498257,0.7799442896935933,0.8136300417246175,0.7394957983193278,0.7486111111111111,0.19718309859154928,0.231622746185853,0.209870555799839,2.78041453115716e-07,0.284805353802927,0.29800310168947824
53,0.6771442890167236,0.0015048980712890625,0.5531441291040623,0.5836029612467852,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",32,0.7225274725274725,0.7725052337752966,0.6602209944751382,0.7435540069686412,0.8050139275766016,0.8365785813630042,0.16526610644257703,0.13680555555555557,0.4056338028169014,0.42857142857142855,0.15393091342343732,0.0003177887313545624,0.23448314155374889,0.26416955457554914
54,0.15160346031188965,0.0008020401000976562,0.15136338341680577,0.16137596116465697,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",131,0.10164835164835165,0.10188415910676901,0.1685082872928177,0.18466898954703834,0.20612813370473537,0.23713490959666203,0.1792717086834734,0.18125,0.10140845070422536,0.10194174757281553,0.03273307847896774,0.0002455737752680063,0.04250588176082444,0.052437889194264675
55,0.21905784606933593,0.0010031700134277345,0.1424596549805231,0.13495304591286966,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",144,0.14560439560439561,0.11653872993719469,0.11878453038674033,0.12264808362369338,0.2479108635097493,0.2336578581363004,0.09523809523809523,0.08472222222222223,0.10422535211267606,0.11719833564493759,0.04109074499464655,0.00031726067828278306,0.05539154009525283,0.05113023463899201
56,0.2578086853027344,0.0009025096893310547,0.25598219254312743,0.2757345454911527,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",88,0.1510989010989011,0.15771109560362875,0.511049723756906,0.6055749128919861,0.28133704735376047,0.2767732962447844,0.1484593837535014,0.14027777777777778,0.18591549295774648,0.19833564493758668,0.08093219947602635,0.0002006771658807153,0.13685521463662267,0.1715018410512574
57,0.32956342697143554,0.000902557373046875,0.16583194212576516,0.17181618284859076,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",122,0.17032967032967034,0.19330076762037685,0.17679558011049723,0.17560975609756097,0.12256267409470752,0.12656467315716272,0.17647058823529413,0.1597222222222222,0.18309859154929578,0.20388349514563106,0.05015146018079891,0.0003752858875075397,0.021993714685301775,0.027196522247349333
58,0.3557558059692383,0.001102781295776367,0.20812465219810797,0.21639088623462155,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",103,0.23076923076923078,0.24075366364270762,0.09668508287292818,0.09825783972125436,0.20055710306406685,0.2663421418636996,0.15126050420168066,0.12916666666666668,0.36338028169014086,0.3474341192787795,0.05939647859009507,0.00037471229812802127,0.0895615000851362,0.09145980860070844
59,0.36969285011291503,0.000902557373046875,0.16638842515303284,0.17818851829602453,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",118,0.1510989010989011,0.1779483600837404,0.12154696132596685,0.13519163763066203,0.15041782729805014,0.19123783031988872,0.22408963585434175,0.21319444444444444,0.18591549295774648,0.17337031900138697,0.052030551831319556,0.0002003432100448629,0.03521555228594172,0.025564443577617692
60,0.47754769325256347,0.0012030601501464844,0.24318308291597107,0.2387534401367844,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",91,0.5631868131868132,0.5324494068387997,0.2569060773480663,0.25853658536585367,0.07799442896935933,0.1404728789986092,0.12885154061624648,0.12430555555555556,0.18309859154929578,0.13800277392510402,0.09164965425425872,0.000679857189866047,0.17187787007582925,0.15463297023405845
61,0.43369545936584475,0.0010025501251220703,0.1441291040623261,0.1508192522018878,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",141,0.10164835164835165,0.10118632240055828,0.21823204419889503,0.23205574912891985,0.14763231197771587,0.16342141863699583,0.1092436974789916,0.10902777777777778,0.14366197183098592,0.14840499306518723,0.08025822125975028,0.00031673267090251916,0.041424683084317564,0.04684862161092414
62,0.5059607982635498,0.0011029720306396484,0.19755147468002227,0.2163809419834501,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",108,0.12087912087912088,0.12351709699930216,0.12430939226519337,0.14912891986062718,0.15598885793871867,0.18636995827538247,0.12324929971988796,0.10277777777777777,0.4676056338028169,0.5201109570041609,0.08840289466544878,0.0002004863178421931,0.13461276291342678,0.15440517366331774
63,0.1647859573364258,0.0012033462524414062,0.12075681691708402,0.11689994285703018,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",165,0.10164835164835165,0.10048848569434753,0.17679558011049723,0.1951219512195122,0.10027855153203342,0.10083449235048679,0.12324929971988796,0.0875,0.10140845070422536,0.10055478502080444,0.030252115464422413,0.0005126404280534267,0.0294200872405394,0.039440177593739974
64,0.2366936206817627,0.0010026454925537109,0.2826933778519755,0.27998525524984175,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",78,0.0521978021978022,0.10327983251919051,0.4723756906077348,0.43763066202090595,0.1392757660167131,0.13630041724617525,0.5966386554621849,0.5777777777777777,0.15492957746478872,0.1449375866851595,0.041978330363828475,0.0005489019272325415,0.21195320046768085,0.19164575269432915
65,0.2598881721496582,0.0006017208099365235,0.15191986644407346,0.14277400675969032,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",127,0.09615384615384616,0.08443824145150035,0.12154696132596685,0.09059233449477352,0.181058495821727,0.16968011126564672,0.17366946778711484,0.1638888888888889,0.18873239436619718,0.20527045769764216,0.05548675169514987,0.00020065330280537733,0.03670262082202264,0.04733195859313372
66,0.29677543640136717,0.0009013652801513672,0.14802448525319978,0.1465965816288914,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",136,0.14285714285714285,0.13677599441730634,0.17955801104972377,0.17073170731707318,0.08635097493036212,0.09457579972183588,0.08683473389355742,0.07847222222222222,0.24507042253521127,0.2524271844660194,0.07429158006219216,0.0003736303674054042,0.05974911749548965,0.062009926329298415
67,0.33516812324523926,0.0008021831512451172,0.11853088480801335,0.12835181815892763,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",170,0.10164835164835165,0.10188415910676901,0.1132596685082873,0.13658536585365855,0.0947075208913649,0.08970792767732963,0.0896358543417367,0.09236111111111112,0.19436619718309858,0.22122052704576978,0.06657982836696566,0.000245398516306938,0.03845389531483978,0.049359105824573535
68,0.3692981719970703,0.0013034820556640625,0.1352253756260434,0.13647968391137777,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",155,0.10164835164835165,0.11653872993719469,0.16022099447513813,0.1818815331010453,0.13649025069637882,0.12030598052851182,0.11764705882352941,0.1076388888888889,0.16056338028169015,0.15603328710124825,0.03671572585589532,0.0008742873779612497,0.023297354933629524,0.02805242624656507
69,0.4107234001159668,0.0012034893035888672,0.1407902058987201,0.13869523329505132,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",149,0.19505494505494506,0.1779483600837404,0.09944751381215469,0.08571428571428572,0.13649025069637882,0.1474269819193324,0.10084033613445378,0.10069444444444445,0.17183098591549295,0.18169209431345354,0.04690856793651186,0.00024580996667807124,0.03810373058744085,0.039285677323896484
70,0.45791034698486327,0.0010027408599853516,0.11185308848080133,0.12213904877998161,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",179,0.08791208791208792,0.10118632240055828,0.09668508287292818,0.10174216027874565,0.1671309192200557,0.1905424200278164,0.10644257703081232,0.11875,0.10140845070422536,0.09847434119278779,0.0824516004032919,0.0003168834384959937,0.02828890655684171,0.03494445603569307
71,0.4946741104125977,0.0010086536407470704,0.15025041736227046,0.16613783086160833,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",133,0.18406593406593408,0.2044661549197488,0.15469613259668508,0.13867595818815331,0.1532033426183844,0.21001390820584145,0.09803921568627451,0.10138888888888889,0.16056338028169015,0.17614424410540916,0.06372591577091655,0.0003170627059486881,0.028282868303232494,0.04108741615518872
72,0.1769498825073242,0.0007019519805908203,0.11296605453533667,0.11034891893585279,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",174,0.09615384615384616,0.09699930216329379,0.16574585635359115,0.16376306620209058,0.09749303621169916,0.09666203059805285,0.11204481792717087,0.10486111111111111,0.09295774647887324,0.08945908460471567,0.04187679897978403,0.00040111595599092554,0.02730402976312165,0.02714816944704958
73,0.30742154121398924,0.0014033794403076171,0.32164718976071227,0.3435291154969192,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",67,0.5521978021978022,0.5806001395673412,0.6104972375690608,0.662020905923345,0.10584958217270195,0.11752433936022254,0.226890756302521,0.25763888888888886,0.10422535211267606,0.09986130374479889,0.07088275989998098,0.0010707034360531323,0.21908946175125232,0.23472067798567423
74,0.4724850654602051,0.0015216350555419921,0.4741235392320534,0.5169381254276421,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",42,0.782967032967033,0.801814375436148,0.19889502762430938,0.2494773519163763,0.6852367688022284,0.7684283727399166,0.47619047619047616,0.54375,0.22253521126760564,0.22122052704576978,0.028894320859433192,0.0010386467089437165,0.23662167198301928,0.24661908372636882
75,0.3222778797149658,0.0012031078338623046,0.14691151919866444,0.14740682083257328,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",138,0.09615384615384616,0.10537334263782275,0.16298342541436464,0.13310104529616726,0.1615598885793872,0.1599443671766342,0.09523809523809523,0.14166666666666666,0.21971830985915494,0.19694868238557559,0.024802707570443304,0.0002451453823632284,0.046844576551705194,0.030384219546209512
76,0.4413862705230713,0.00100250244140625,0.25542570951585974,0.26018661988405534,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",89,0.17857142857142858,0.17515701325889743,0.5580110497237569,0.5846689895470383,0.2479108635097493,0.2579972183588317,0.11204481792717087,0.12222222222222222,0.17746478873239438,0.1608876560332871,0.14189731401551126,0.00031658257845037477,0.15791334713973165,0.1681773438653382
77,0.36714816093444824,0.0009028434753417969,0.13689482470784642,0.1472136478704919,0.01,"(25, 25)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",151,0.12637362637362637,0.12909979064898813,0.1408839779005525,0.19233449477351916,0.12534818941504178,0.13908205841446453,0.1792717086834734,0.17291666666666666,0.11267605633802817,0.10263522884882108,0.06208356021371857,0.0002008452261451941,0.02291066754188636,0.03186849859493541
78,0.46600518226623533,0.0014036178588867187,0.1285475792988314,0.12423026642074557,0.01,"(25, 25)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",163,0.10714285714285714,0.09769713886950454,0.16574585635359115,0.13937282229965156,0.10584958217270195,0.16063977746870653,0.12885154061624648,0.10138888888888889,0.1352112676056338,0.12205270457697642,0.06770230767414111,0.0003741136653742727,0.021983296989822265,0.023602655164553222
79,0.4718003749847412,0.0011034011840820312,0.24207011686143573,0.2543801479142256,0.01,"(25, 25)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",92,0.13186813186813187,0.09839497557571528,0.09392265193370165,0.12195121951219512,0.6935933147632312,0.7475660639777468,0.18487394957983194,0.17569444444444443,0.10704225352112676,0.12829403606102635,0.05995248602058286,0.00020098700359334984,0.2277329677209312,0.2478670169277838
80,0.5181976318359375,0.0009027957916259765,0.21035058430717862,0.22850335026670726,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",102,0.13736263736263737,0.1674808094905792,0.4972375690607735,0.624390243902439,0.10863509749303621,0.09735744089012517,0.1400560224089636,0.12083333333333333,0.16619718309859155,0.13245492371705964,0.14333385603387133,0.0003754131587740938,0.14523325156552658,0.1992323093128372
81,0.22259750366210937,0.0014035701751708984,0.22426265998887035,0.22632438354463344,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",98,0.18956043956043955,0.1870202372644801,0.19337016574585636,0.24111498257839722,0.2479108635097493,0.2573018080667594,0.2184873949579832,0.19930555555555557,0.27323943661971833,0.24687933425797504,0.07608165867908355,0.0003752474250417815,0.03206871246528586,0.02784134202708108
82,0.3717006206512451,0.001203775405883789,0.6048970506399555,0.6413461318286647,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",26,0.6126373626373627,0.636427076064201,0.6022099447513812,0.7073170731707317,0.5376044568245125,0.5285118219749653,0.6638655462184874,0.65625,0.6084507042253521,0.6782246879334258,0.051320664611992105,0.00024586678272601087,0.040144095713315966,0.06113934392545205
83,0.45739355087280276,0.0014036178588867187,0.6649972175848636,0.7246669819971676,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",16,0.7527472527472527,0.7473831123517097,0.5248618784530387,0.6668989547038328,0.649025069637883,0.7559109874826148,0.7507002801120448,0.7152777777777778,0.647887323943662,0.7378640776699029,0.11837131968287402,0.00020053422829406411,0.08416478903102809,0.03191136451012842
84,0.5233545303344727,0.0019044876098632812,0.7317751808569839,0.7863418163223563,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",5,0.7527472527472527,0.7683182135380321,0.7541436464088398,0.8445993031358885,0.713091922005571,0.7885952712100139,0.7675070028011205,0.7715277777777778,0.6704225352112676,0.7586685159500693,0.048511062770075136,0.001202941974531332,0.03545250906210862,0.030689184992703077
85,0.520759391784668,0.0015042781829833984,0.5915414579855315,0.6295351586762366,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",27,0.5,0.5582693649685974,0.6850828729281768,0.7310104529616724,0.7270194986072424,0.7593880389429764,0.4061624649859944,0.38472222222222224,0.6394366197183099,0.7142857142857143,0.024202850973825303,0.00031703516714274806,0.12003000432507266,0.1409637185576603
86,0.5128651142120362,0.0014039039611816405,0.6867000556483027,0.7371444335827613,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",15,0.6978021978021978,0.7292393579902303,0.580110497237569,0.6320557491289198,0.7325905292479109,0.7878998609179416,0.7787114845938375,0.8361111111111111,0.6450704225352113,0.7004160887656034,0.12943207777310142,0.0003754641520940283,0.0689830843164483,0.07046362153387789
87,0.5504673957824707,0.0016011714935302735,0.5347801892042293,0.605828861659916,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",36,0.6318681318681318,0.6943475226796929,0.569060773480663,0.6731707317073171,0.12534818941504178,0.15855354659248957,0.6778711484593838,0.7152777777777778,0.6704225352112676,0.7877947295423023,0.08256553340907141,0.0007306949271962715,0.20817793114117372,0.22694331036293874
88,0.638276195526123,0.002907276153564453,0.6978297161936561,0.772738299804441,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",12,0.6071428571428571,0.6824842986741103,0.6823204419889503,0.7540069686411149,0.7493036211699164,0.8421418636995828,0.773109243697479,0.8270833333333333,0.6788732394366197,0.7579750346740638,0.08186721382720012,0.003080021869027464,0.058655557545382236,0.057419228199440626
